symbol,chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,tag,exh,max_evals,drug_lc,pref_name,mw,logp,tpsa,hbd,hba,rotb,charge,n_torsions,drh_phase,drh_moa,drh_indication,pain_prior,atc,neg_aff,pct_in_target,n_ligands_target,z_in_target
SLC2A1,CHEMBL1272,-6.723,3,0.0,0.0,5.0,0,,_selftest,1,0,repaglinide,REPAGLINIDE,452.6,5.22,78.9,2.0,4.0,10.0,0.0,22.0,Launched,insulin secretagogue,diabetes mellitus,False,A10BX02,6.723,38.75,400,-0.2775475862865086
SLC2A1,CHEMBL1559,-9.135,3,0.0,0.0,5.0,0,,_selftest,1,0,miconazole nitrate,MICONAZOLE NITRATE,416.1,6.45,27.1,0.0,2.0,6.0,0.0,12.0,,,,False,,9.135,95.5,400,1.6339502668431196
SLC2A1,CHEMBL2105755,-6.803,3,0.0,0.0,5.0,0,,_selftest,1,0,naldemedine,NALDEMEDINE,570.6,3.48,141.2,4.0,9.0,6.0,0.0,18.0,,,,False,A06AH05,6.803,41.5,400,-0.21414798916778127
SLC2A1,CHEMBL607,-5.65,3,0.0,0.0,5.0,0,,_selftest,1,0,meperidine,MEPERIDINE,247.3,2.21,29.5,0.0,3.0,3.0,0.0,8.0,,,,False,N02AB52;N02AB02;N02AB72,5.65,13.0,400,-1.1278946826414382
SLC2A1,CHEMBL1337,-5.649,3,0.0,0.0,5.0,0,,_selftest,1,0,nitisinone,NITISINONE,329.2,2.73,94.3,0.0,5.0,3.0,0.0,8.0,Launched,hydroxyphenylpyruvate dioxygenase inhibitor,tyrosinemia,False,A16AX04,5.649,12.75,400,-1.1286871776054226
SLC2A1,CHEMBL4585668,-7.864,3,0.0,0.0,5.0,0,,_selftest,1,0,belzutifan,BELZUTIFAN,383.3,3.29,87.4,1.0,5.0,3.0,0.0,8.0,,,,False,L01XX74,7.864,74.25,400,0.6266891676193396
SLC2A1,CHEMBL4594262,-8.422,3,0.0,0.0,5.0,0,,_selftest,1,0,amlodipine benzoate,AMLODIPINE BENZOATE,408.9,2.27,99.9,2.0,7.0,8.0,0.0,22.0,,,,False,,8.422,85.25,400,1.068901357522463
SLC2A1,CHEMBL93,-5.972,3,0.0,0.0,5.0,0,,_selftest,1,0,zileuton,ZILEUTON,236.3,2.73,66.6,2.0,3.0,2.0,0.0,8.0,Launched,leukotriene synthesis inhibitor|lipoxygenase inhibitor,asthma,False,,5.972,18.75,400,-0.8727113042385608
SLC2A1,CHEMBL1201342,-5.497,3,0.0,0.0,5.0,0,,_selftest,1,0,methixene,METHIXENE,309.5,5.02,3.2,0.0,2.0,2.0,0.0,4.0,,,,False,N04AA03,5.497,10.75,400,-1.2491464121310045
SLC2A1,CHEMBL929,-6.653,3,0.0,0.0,5.0,0,,_selftest,1,0,delavirdine mesylate,DELAVIRDINE MESYLATE,456.6,2.72,110.4,3.0,6.0,6.0,0.0,12.0,,,,False,,6.653,36.75,400,-0.33302223376539525
SLC2A1,CHEMBL1200347,-7.564,3,0.0,0.0,5.0,0,,_selftest,1,0,isopropamide iodide,ISOPROPAMIDE IODIDE,353.5,4.11,43.1,1.0,1.0,8.0,1.0,16.0,,,,False,,7.564,65.25,400,0.38894067842411234
SLC2A1,CHEMBL3707266,-5.977,3,0.0,0.0,5.0,0,,_selftest,1,0,ribociclib succinate,RIBOCICLIB SUCCINATE,434.5,2.8,91.2,2.0,7.0,5.0,0.0,10.0,,,,False,L01EF02,5.977,19.0,400,-0.8687488294186404
SLC2A1,CHEMBL495,-8.678,3,0.0,0.0,5.0,0,,_selftest,1,0,alprostadil,ALPROSTADIL,354.5,3.48,94.8,3.0,4.0,13.0,0.0,32.0,Launched,prostanoid receptor agonist,congenital heart defects,False,G04BE01;C01EA01,8.678,89.75,400,1.2717800683023908
SLC2A1,CHEMBL1200986,-6.19,3,0.0,0.0,5.0,0,,_selftest,1,0,haloperidol decanoate,HALOPERIDOL DECANOATE,530.1,8.12,46.6,0.0,4.0,15.0,0.0,32.0,,,,False,,6.19,23.75,400,-0.6999474020900289
SLC2A1,CHEMBL1523964,-8.148,3,0.0,0.0,5.0,0,,_selftest,1,0,ephedrine sulfate,EPHEDRINE SULFATE,165.2,1.33,32.3,2.0,2.0,3.0,0.0,8.0,,,,False,,8.148,80.0,400,0.8517577373908214
SLC2A1,CHEMBL2104793,-4.91,3,0.0,0.0,5.0,0,,_selftest,1,0,pyrovalerone hydrochloride,PYROVALERONE HYDROCHLORIDE,245.4,3.44,20.3,0.0,2.0,5.0,0.0,10.0,,,,False,,4.91,5.5,400,-1.714340955989666
SLC2A1,CHEMBL3622821,-8.753,3,0.0,0.0,5.0,0,,_selftest,1,0,upadacitinib,UPADACITINIB,380.4,2.91,78.3,2.0,3.0,3.0,0.0,10.0,Launched,JAK inhibitor,,False,L04AF03,8.753,91.0,400,1.331217190601197
SLC2A1,CHEMBL1200541,-4.169,3,0.0,0.0,5.0,0,,_selftest,1,0,ambenonium chloride,AMBENONIUM CHLORIDE,537.6,4.64,58.2,2.0,2.0,14.0,2.0,30.0,,,,False,,4.169,1.0,400,-2.3015797243018783
SLC2A1,CHEMBL1908348,-7.711,3,0.0,0.0,5.0,0,,_selftest,1,0,sparteine sulfate,SPARTEINE SULFATE,234.4,2.35,6.5,0.0,2.0,0.0,0.0,0.0,,,,False,,7.711,68.75,400,0.5054374381297739
SLC2A1,CHEMBL282121,-7.734,3,0.0,0.0,5.0,0,,_selftest,1,0,mebeverine,MEBEVERINE,429.6,4.6,57.2,0.0,6.0,13.0,0.0,28.0,Launched,acetylcholine receptor antagonist,irritable bowel syndrome,False,A03AA04,7.734,70.0,400,0.5236648223014079
SLC2A1,CHEMBL1201237,-8.515,3,0.0,0.0,5.0,0,,_selftest,1,0,levobunolol,LEVOBUNOLOL,291.4,2.33,58.6,2.0,4.0,5.0,0.0,14.0,Launched,adrenergic receptor antagonist,glaucoma|ocular hypertension,False,S01ED03,8.515,86.5,400,1.1426033891729837
SLC2A1,CHEMBL1005,-6.198,3,0.0,0.0,5.0,0,,_selftest,1,0,remifentanil,REMIFENTANIL,376.5,2.0,76.2,0.0,6.0,7.0,0.0,20.0,,,,True,N01AH06,6.198,24.25,400,-0.6936074423781562
SLC2A1,CHEMBL460,-6.622,3,0.0,0.0,5.0,0,,_selftest,1,0,molindone,MOLINDONE,276.4,1.96,45.3,1.0,3.0,3.0,0.0,6.0,Launched,dopamine receptor antagonist,schizophrenia,False,N05AE02,6.622,35.875,400,-0.35758957764890187
SLC2A1,CHEMBL1615371,-6.682,3,0.0,0.0,5.0,0,,_selftest,1,0,levomefolate calcium,LEVOMEFOLATE CALCIUM,457.4,-2.93,208.4,5.0,11.0,9.0,-2.0,18.0,,,,False,,6.682,37.75,400,-0.310039879809856
SLC2A1,CHEMBL6068343,-5.434,3,0.0,0.0,5.0,0,,_selftest,1,0,clopidogrel hydrobromide,CLOPIDOGREL HYDROBROMIDE,321.8,3.67,29.5,0.0,4.0,3.0,0.0,8.0,,,,False,,5.434,9.75,400,-1.2990735948620022
SLC2A1,CHEMBL3084748,-6.958,3,0.0,0.0,5.0,0,,_selftest,1,0,trospium chloride,TROSPIUM CHLORIDE,392.5,3.77,46.5,1.0,3.0,4.0,1.0,12.0,,,,False,,6.958,45.0,400,-0.0913112697502469
SLC2A1,CHEMBL4,-6.935,3,0.0,0.0,5.0,0,,_selftest,1,0,ofloxacin,OFLOXACIN,361.4,1.54,75.0,1.0,5.0,2.0,0.0,6.0,Launched,bacterial DNA gyrase inhibitor,respiratory tract infections|sinusitis|skin infections|bone and joint infections|intra-abdominal infections|diarrhea|fever|urinary tract infections,False,J01MA01;S02AA16;S01AE01,6.935,44.25,400,-0.10953865392188147
SLC2A1,CHEMBL573,-8.945,3,0.0,0.0,5.0,0,,_selftest,1,0,niacin,NIACIN,123.1,0.78,50.2,1.0,2.0,1.0,0.0,4.0,Launched,NAD precursor|vitamin B,hypertriglyceridemia,False,C10AD02;C04AC01;C10AD52,8.945,93.25,400,1.4833762236861427
SLC2A1,CHEMBL684,-7.501,3,0.0,0.0,5.0,0,,_selftest,1,0,diethylcarbamazine,DIETHYLCARBAMAZINE,199.3,0.7,26.8,0.0,2.0,2.0,0.0,4.0,Launched,lipoxygenase inhibitor,filariasis,False,P02CB02,7.501,62.74999999999999,400,0.33901349569311484
SLC2A1,CHEMBL514,-7.221,3,0.0,0.0,5.0,0,,_selftest,1,0,lomustine,LOMUSTINE,233.7,2.25,61.8,1.0,3.0,4.0,0.0,10.0,Launched,DNA synthesis inhibitor,Hodgkin's lymphoma|brain tumors,False,L01AD02,7.221,53.75,400,0.11711490577756904
SLC2A1,CHEMBL1200514,-8.546,3,0.0,0.0,5.0,0,,_selftest,1,0,demecarium bromide,DEMECARIUM BROMIDE,556.8,6.76,59.1,0.0,4.0,15.0,2.0,38.0,,,,False,,8.546,86.75,400,1.1671707330564896
SLC2A1,CHEMBL1222250,-9.636,3,0.0,0.0,5.0,0,,_selftest,1,0,dextrose,DEXTROSE,180.2,-3.22,110.4,5.0,6.0,1.0,0.0,12.0,Launched,,hypoglycemia,False,B05CX01;C05BB56;V06DC01;V04CA02,9.636,98.75,400,2.030990243799149
SLC2A1,CHEMBL1009,-6.676,3,0.0,0.0,5.0,0,,_selftest,1,0,levodopa,LEVODOPA,197.2,0.05,103.8,4.0,4.0,3.0,0.0,14.0,Launched,dopamine precursor,Parkinson's Disease,False,N04BA01,6.676,37.25,400,-0.3147948495937607
SLC2A1,CHEMBL1476022,-6.622,3,0.0,0.0,5.0,0,,_selftest,1,0,nomegestrol acetate,NOMEGESTROL ACETATE,370.5,4.19,60.4,0.0,4.0,2.0,0.0,6.0,,,,False,,6.622,35.875,400,-0.35758957764890187
SLC2A1,CHEMBL1201005,-6.007,3,0.0,0.0,5.0,0,,_selftest,1,0,cefonicid sodium,CEFONICID SODIUM,540.6,-2.59,210.6,2.0,13.0,9.0,-2.0,20.0,,,,False,,6.007,19.75,400,-0.8449739804991182
SLC2A1,CHEMBL2096631,-5.035,3,0.0,0.0,5.0,0,,_selftest,1,0,clorazepate dipotassium,CLORAZEPATE DIPOTASSIUM,313.7,1.25,81.6,1.0,4.0,2.0,-1.0,10.0,,,,False,,5.035,6.25,400,-1.6152790854916546
SLC2A1,CHEMBL408,-5.534,3,0.0,0.0,5.0,0,,_selftest,1,0,troglitazone,TROGLITAZONE,441.5,4.37,84.9,2.0,6.0,5.0,0.0,12.0,Withdrawn,insulin sensitizer|PPAR receptor agonist,,False,A10BG01,5.534,11.25,400,-1.2198240984635933
SLC2A1,CHEMBL1316,-7.503,3,0.0,0.0,5.0,0,,_selftest,1,0,carprofen,CARPROFEN,273.7,4.16,53.1,2.0,1.0,2.0,0.0,6.0,Launched,cyclooxygenase inhibitor,osteoarthritis,False,,7.503,63.0,400,0.3405984856210828
SLC2A1,CHEMBL261772,-7.207,3,0.0,0.0,5.0,0,,_selftest,1,0,meclocycline sulfosalicylate,MECLOCYCLINE SULFOSALICYLATE,476.9,0.22,181.6,6.0,9.0,2.0,0.0,14.0,,,,False,,7.207,53.37499999999999,400,0.10601997628179158
SLC2A1,CHEMBL1201119,-7.827,3,0.0,0.0,5.0,0,,_selftest,1,0,liothyronine sodium,LIOTHYRONINE SODIUM,650.0,2.62,95.6,2.0,5.0,5.0,-1.0,14.0,,,,False,H03AA02,7.827,73.0,400,0.5973668539519283
SLC2A1,CHEMBL1697708,-6.633,3,0.0,0.0,5.0,0,,_selftest,1,0,mezlocillin sodium,MEZLOCILLIN SODIUM,538.6,-1.57,176.3,2.0,9.0,6.0,-1.0,14.0,,,,False,,6.633,36.5,400,-0.34887213304507675
SLC2A1,CHEMBL575,-6.464,3,0.0,0.0,5.0,0,,_selftest,1,0,methicillin,METHICILLIN,380.4,0.95,105.2,2.0,6.0,5.0,0.0,12.0,Launched,bacterial cell wall synthesis inhibitor,gram-negative bacterial infections|gram-positive bacterial infections,False,J01CF03,6.464,31.0,400,-0.48280378195838786
SLC2A1,CHEMBL3989923,-6.053,3,0.0,0.0,5.0,0,,_selftest,1,0,pitavastatin magnesium,PITAVASTATIN MAGNESIUM,420.5,3.18,93.5,2.0,5.0,8.0,-1.0,20.0,,,,False,,6.053,20.5,400,-0.8085192121558498
SLC2A1,CHEMBL494,-6.775,3,0.0,0.0,5.0,0,,_selftest,1,0,iloprost,ILOPROST,360.5,3.54,77.8,3.0,3.0,8.0,0.0,24.0,Launched,platelet aggregation inhibitor|prostanoid receptor agonist,pulmonary arterial hypertension (PAH),False,B01AC11,6.775,40.75,400,-0.2363378481593355
SLC2A1,CHEMBL592,-7.301,3,0.0,0.0,5.0,0,,_selftest,1,0,levorphanol,LEVORPHANOL,257.4,3.08,23.5,1.0,2.0,0.0,0.0,2.0,,,,False,,7.301,56.49999999999999,400,0.1805145028962964
SLC2A1,CHEMBL490,-7.525,3,0.0,0.0,5.0,0,,_selftest,1,0,paroxetine,PAROXETINE,329.4,3.33,39.7,1.0,4.0,4.0,0.0,8.0,Launched,selective serotonin reuptake inhibitor (SSRI),depression|obsessive compulsive disorder (OCD)|generalized anxiety disorder (GAD)|panic disorders|posttraumatic stress disorder|social anxiety disorder,False,N06AB05,7.525,63.74999999999999,400,0.35803337482873304
SLC2A1,CHEMBL3989921,-5.637,3,0.0,0.0,5.0,0,,_selftest,1,0,neratinib maleate,NERATINIB MALEATE,557.1,5.93,112.4,2.0,8.0,11.0,0.0,22.0,,,,False,,5.637,12.5,400,-1.1381971171732321
SLC2A1,CHEMBL832,-5.996,3,0.0,0.0,5.0,0,,_selftest,1,0,sulfinpyrazone,SULFINPYRAZONE,404.5,3.8,63.7,0.0,3.0,6.0,0.0,12.0,Launched,uricosuric blocker,gout,False,M04AB02,5.996,19.5,400,-0.8536914251029426
SLC2A1,CHEMBL205596,-7.958,3,0.0,0.0,5.0,0,,_selftest,1,0,cholic acid,CHOLIC ACID,408.6,3.45,98.0,4.0,4.0,4.0,0.0,16.0,,,,False,A05AA03,7.958,76.75,400,0.7011836942338444
SLC2A1,CHEMBL1370,-7.304,3,0.0,0.0,5.0,0,,_selftest,1,0,budesonide,BUDESONIDE,430.5,2.72,93.1,2.0,6.0,4.0,0.0,12.0,Launched,glucocorticoid receptor agonist,Crohn's disease,False,A07EA06;R03BA02;D07AC09;R01AD05,7.304,56.75,400,0.18289198778824878
SLC2A1,CHEMBL1201346,-7.369,3,0.0,0.0,5.0,0,,_selftest,1,0,balsalazide,BALSALAZIDE,357.3,2.71,148.7,4.0,6.0,7.0,0.0,20.0,Launched,cyclooxygenase inhibitor,ulcerative colitis,False,A07EC04,7.369,59.75,400,0.23440416044721432
SLC2A1,CHEMBL2105675,-6.833,3,0.0,0.0,5.0,0,,_selftest,1,0,tafamidis meglumine,TAFAMIDIS MEGLUMINE,195.2,-3.36,113.2,6.0,6.0,6.0,0.0,22.0,,,,False,,6.833,42.5,400,-0.19037314024825833
SLC2A1,CHEMBL529888,-6.441,3,0.0,0.0,5.0,0,,_selftest,1,0,glibornuride,GLIBORNURIDE,366.5,2.17,95.5,3.0,4.0,3.0,0.0,8.0,,,,False,A10BB04,6.441,30.25,400,-0.5010311661300224
SLC2A1,CHEMBL141305,-7.724,3,0.0,0.0,5.0,0,,_selftest,1,0,cyclofenil,CYCLOFENIL,364.4,5.3,52.6,0.0,4.0,4.0,0.0,12.0,,,,False,G03GB01,7.724,69.125,400,0.5157398726615671
SLC2A1,CHEMBL811,-8.838,3,0.0,0.0,5.0,0,,_selftest,1,0,brompheniramine,BROMPHENIRAMINE,319.2,3.93,16.1,0.0,2.0,5.0,0.0,10.0,Launched,histamine receptor antagonist,allergic rhinitis|common cold,False,R06AB51;R06AB01,8.838,92.0,400,1.398579262539844
SLC2A1,CHEMBL1544,-6.108,3,0.0,0.0,5.0,0,,_selftest,1,0,liothyronine,LIOTHYRONINE,651.0,3.95,92.8,3.0,4.0,5.0,0.0,16.0,Launched,thyroid hormone stimulant,hypothyroidism|myxedema coma,False,,6.108,22.0,400,-0.764931989136725
SLC2A1,CHEMBL1200334,-4.705,3,0.0,0.0,5.0,0,,_selftest,1,0,moricizine hydrochloride,MORICIZINE HYDROCHLORIDE,427.5,4.11,71.1,1.0,6.0,5.0,0.0,14.0,,,,False,,4.705,4.25,400,-1.876802423606405
SLC2A1,CHEMBL3989406,-7.293,3,0.0,0.0,5.0,0,,_selftest,1,0,enalaprilat,ENALAPRILAT,348.4,1.13,106.9,3.0,4.0,8.0,0.0,22.0,Launched,angiotensin converting enzyme inhibitor,hypertension,False,,7.293,55.75,400,0.17417454318442366
SLC2A1,CHEMBL64,-7.538,3,0.0,0.0,5.0,0,,_selftest,1,0,isoniazid,ISONIAZID,137.1,-0.31,68.0,2.0,3.0,1.0,0.0,4.0,Launched,FABI inhibitor,tuberculosis,False,J04AC51;J04AC01,7.538,64.75,400,0.3683358093605261
SLC2A1,CHEMBL22,-9.055,3,0.0,0.0,5.0,0,,_selftest,1,0,trimethoprim,TRIMETHOPRIM,290.3,1.26,105.5,2.0,7.0,5.0,0.0,14.0,Launched,dihydrofolate reductase inhibitor,urinary tract infections|ear infections|diarrhea,False,J01EA01,9.055,95.0,400,1.5705506697243923
SLC2A1,CHEMBL1071,-4.596,3,0.0,0.0,5.0,0,,_selftest,1,0,oxaprozin,OXAPROZIN,293.3,4.03,63.3,1.0,3.0,5.0,0.0,12.0,Launched,cyclooxygenase inhibitor,osteoarthritis|rheumatoid arthritis,False,M01AE12,4.596,3.0,400,-1.9631843746806708
SLC2A1,CHEMBL1200878,-4.597,3,0.0,0.0,5.0,0,,_selftest,1,0,triamcinolone hexacetonide,TRIAMCINOLONE HEXACETONIDE,532.6,4.41,99.1,1.0,7.0,4.0,0.0,14.0,,,,False,,4.597,3.25,400,-1.9623918797166864
SLC2A1,CHEMBL1201760,-8.328,3,0.0,0.0,5.0,0,,_selftest,1,0,besifloxacin,BESIFLOXACIN,393.8,3.14,88.6,2.0,4.0,3.0,0.0,22.0,Launched,bacterial DNA gyrase inhibitor,conjunctivitis,False,S01AE08,8.328,83.0,400,0.9944068309079577
SLC2A1,CHEMBL1200789,-6.524,3,0.0,0.0,5.0,0,,_selftest,1,0,triclofos sodium,TRICLOFOS SODIUM,228.4,0.83,69.6,1.0,3.0,2.0,-1.0,8.0,,,,False,,6.524,32.75,400,-0.4352540841193427
SLC2A1,CHEMBL1201729,-7.52,3,0.0,0.0,5.0,0,,_selftest,1,0,dronedarone hydrochloride,DRONEDARONE HYDROCHLORIDE,556.8,7.05,88.8,1.0,6.0,18.0,0.0,36.0,,,,False,,7.52,63.5,400,0.354070900008812
SLC2A1,CHEMBL1103,-6.548,3,0.0,0.0,5.0,0,,_selftest,1,0,furazolidone,FURAZOLIDONE,225.2,0.97,98.2,0.0,6.0,3.0,0.0,6.0,Launched,bacterial DNA inhibitor,diarrhea|enteritis|cholera,False,G01AX06,6.548,33.25,400,-0.4162342049837245
SLC2A1,CHEMBL1754,-5.619,3,0.0,0.0,5.0,0,,_selftest,1,0,doxapram,DOXAPRAM,378.5,3.17,32.8,0.0,3.0,6.0,0.0,12.0,Launched,potassium channel blocker,respiratory depression|central nervous system depression|acute hypercapnia (AHC),False,R07AB01,5.619,12.0,400,-1.1524620265249457
SLC2A1,CHEMBL181,-5.134,3,0.0,0.0,5.0,0,,_selftest,1,0,diazoxide,DIAZOXIDE,230.7,1.68,58.5,1.0,3.0,0.0,0.0,0.0,Launched,potassium channel activator,hypoglycemia,False,V03AH01;C02DA01,5.134,6.75,400,-1.5368220840572295
SLC2A1,CHEMBL614,-7.256,3,0.0,0.0,5.0,0,,_selftest,1,0,pyrazinamide,PYRAZINAMIDE,123.1,-0.42,68.9,1.0,3.0,1.0,0.0,2.0,Launched,fatty acid synthase inhibitor,tuberculosis,False,J04AK01,7.256,54.25,400,0.14485222951701235
SLC2A1,CHEMBL92401,-7.036,3,0.0,0.0,5.0,0,,_selftest,1,0,iproniazid,IPRONIAZID,179.2,0.72,54.0,2.0,3.0,3.0,0.0,6.0,Withdrawn,monoamine oxidase inhibitor,,False,N06AF05,7.036,48.75,400,-0.029496662559488258
SLC2A1,CHEMBL5,-7.585,3,0.0,0.0,5.0,0,,_selftest,1,0,nalidixic acid,NALIDIXIC ACID,232.2,1.42,72.2,1.0,3.0,2.0,0.0,6.0,,,,False,J01MB02,7.585,65.75,400,0.4055830726677782
SLC2A1,CHEMBL4297585,-5.792,3,0.0,0.0,5.0,0,,_selftest,1,0,triheptanoin,TRIHEPTANOIN,428.6,5.9,78.9,0.0,6.0,20.0,0.0,46.0,,,,False,A16AX17,5.792,15.5,400,-1.0153603977556978
SLC2A1,CHEMBL900,-6.512,3,0.0,0.0,5.0,0,,_selftest,1,0,orphenadrine,ORPHENADRINE,269.4,3.66,12.5,0.0,2.0,6.0,0.0,12.0,Launched,acetylcholine receptor antagonist,muscle pain,False,M03BC51,6.512,32.25,400,-0.4447640236871521
SLC2A1,CHEMBL3989917,-9.251,3,0.0,0.0,5.0,0,,_selftest,1,0,fosnetupitant,FOSNETUPITANT,688.6,5.74,106.0,1.0,6.0,8.0,0.0,24.0,,,,False,,9.251,96.5,400,1.725879682665274
SLC2A1,CHEMBL73234,-8.986,3,0.0,0.0,5.0,0,,_selftest,1,0,carbetapentane,CARBETAPENTANE,333.5,3.4,38.8,0.0,4.0,10.0,0.0,22.0,Launched,acetylcholine receptor antagonist,common cold|nasal congestion|bronchitis,False,R05DB05,8.986,93.75,400,1.5158685172094908
SLC2A1,CHEMBL1450,-5.913,3,0.0,0.0,5.0,0,,_selftest,1,0,atovaquone,ATOVAQUONE,366.8,5.51,54.4,1.0,3.0,2.0,0.0,6.0,Launched,mitochondrial electron transport inhibitor,pneumonia,False,P01AX06,5.913,18.0,400,-0.9194685071136224
SLC2A1,CHEMBL1558,-8.379,3,0.0,0.0,5.0,0,,_selftest,1,0,prazosin hydrochloride,PRAZOSIN HYDROCHLORIDE,383.4,1.78,107.0,1.0,8.0,4.0,0.0,10.0,,,,False,,8.379,84.75,400,1.0348240740711465
SLC2A1,CHEMBL3545063,-7.633,3,0.0,0.0,5.0,0,,_selftest,1,0,osimertinib mesylate,OSIMERTINIB MESYLATE,499.6,4.51,87.5,2.0,7.0,10.0,0.0,20.0,,,,False,,7.633,66.625,400,0.4436228309390146
SLC2A1,CHEMBL1141,-8.993,3,0.0,0.0,5.0,0,,_selftest,1,0,potassium iodide,POTASSIUM IODIDE,126.9,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,,False,R05CA02;V03AB21;S01XA04,8.993,94.0,400,1.5214159819573791
SLC2A1,CHEMBL2364633,-8.947,3,0.0,0.0,5.0,0,,_selftest,1,0,sarecycline hydrochloride,SARECYCLINE HYDROCHLORIDE,487.5,0.11,173.9,5.0,10.0,5.0,0.0,18.0,,,,False,,8.947,93.5,400,1.48496121361411
SLC2A1,CHEMBL118,-7.536,3,0.0,0.0,5.0,0,,_selftest,1,0,celecoxib,CELECOXIB,381.4,3.51,78.0,1.0,3.0,3.0,0.0,10.0,Launched,cyclooxygenase inhibitor,osteoarthritis|rheumatoid arthritis|ankylosing spondylitis|primary dysmenorrhea (PD),True,M01AH01;L01XX33,7.536,64.25,400,0.36675081943255744
SLC2A1,CHEMBL2107430,-6.959,3,0.0,0.0,5.0,0,,_selftest,1,0,flutrimazole,FLUTRIMAZOLE,346.4,5.0,17.8,0.0,1.0,4.0,0.0,8.0,Launched,sterol demethylase inhibitor,mycosis,False,D01AC16;G01AF18,6.959,45.25,400,-0.09051877478626326
SLC2A1,CHEMBL1639,-7.535,3,0.0,0.0,5.0,0,,_selftest,1,0,aliskiren,ALISKIREN,551.8,3.29,146.1,4.0,7.0,19.0,0.0,42.0,,,,False,C09XA02,7.535,64.0,400,0.3659583244685738
SLC2A1,CHEMBL1200430,-6.211,3,0.0,0.0,5.0,0,,_selftest,1,0,estradiol acetate,ESTRADIOL ACETATE,314.4,3.83,46.5,1.0,3.0,1.0,0.0,6.0,,,,False,,6.211,25.25,400,-0.683305007846363
SLC2A1,CHEMBL1200581,-7.896,3,0.0,0.0,5.0,0,,_selftest,1,0,diatrizoate sodium,DIATRIZOATE SODIUM,612.9,1.78,98.3,2.0,4.0,3.0,-1.0,6.0,,,,False,,7.896,75.75,400,0.6520490064668306
SLC2A1,CHEMBL1201244,-8.601,3,0.0,0.0,5.0,0,,_selftest,1,0,rocuronium,ROCURONIUM,529.8,4.41,59.0,1.0,5.0,5.0,1.0,14.0,Launched,acetylcholine receptor antagonist,anesthetic,False,,8.601,88.0,400,1.2107579560756156
SLC2A1,CHEMBL1200385,-6.295,3,0.0,0.0,5.0,0,,_selftest,1,0,arbutamine hydrochloride,ARBUTAMINE HYDROCHLORIDE,317.4,2.45,93.0,5.0,5.0,8.0,0.0,24.0,,,,False,,6.295,27.500000000000004,400,-0.6167354308716997
SLC2A1,CHEMBL3989908,-6.157,3,0.0,0.0,5.0,0,,_selftest,1,0,enasidenib,ENASIDENIB,473.4,4.29,108.7,3.0,8.0,6.0,0.0,18.0,Launched,isocitrate dehydrogenase inhibitor,acute myeloid leukemia (AML),False,L01XM01,6.157,23.25,400,-0.7260997359015042
SLC2A1,CHEMBL1562610,-7.472,3,0.0,0.0,5.0,0,,_selftest,1,0,meclofenamate sodium,MECLOFENAMATE SODIUM,295.1,3.41,52.2,1.0,3.0,3.0,-1.0,6.0,,,,False,,7.472,62.5,400,0.31603114173757624
SLC2A1,CHEMBL3185958,-8.641,3,0.0,0.0,5.0,0,,_selftest,1,0,clomiphene citrate,CLOMIPHENE CITRATE,406.0,6.56,12.5,0.0,2.0,9.0,0.0,18.0,,,,False,,8.641,89.25,400,1.2424577546349787
SLC2A1,CHEMBL4650216,-6.087,3,0.0,0.0,5.0,0,,_selftest,1,0,daridorexant hydrochloride,DARIDOREXANT HYDROCHLORIDE,450.9,4.27,88.9,1.0,5.0,4.0,0.0,10.0,,,,False,,6.087,21.375,400,-0.7815743833803909
SLC2A1,CHEMBL1200866,-6.501,3,0.0,0.0,5.0,0,,_selftest,1,0,perflubron,PERFLUBRON,499.0,6.35,0.0,0.0,0.0,6.0,0.0,14.0,Launched,contrast agent,contrast agent,False,V08CX01,6.501,31.75,400,-0.4534814682909765
SLC2A1,CHEMBL1420,-7.029,3,0.0,0.0,5.0,0,,_selftest,1,0,pralidoxime,PRALIDOXIME,137.2,0.32,36.5,1.0,2.0,1.0,1.0,4.0,Launched,acetylcholinesterase inhibitor,organophosphate poisoning,False,V03AB04,7.029,48.0,400,-0.03504412730737664
SLC2A1,CHEMBL1201003,-6.084,3,0.0,0.0,5.0,0,,_selftest,1,0,eletriptan hydrobromide,ELETRIPTAN HYDROBROMIDE,382.5,3.82,53.2,1.0,3.0,6.0,0.0,12.0,,,,False,,6.084,21.0,400,-0.7839518682723432
SLC2A1,CHEMBL1201206,-5.789,3,0.0,0.0,5.0,0,,_selftest,1,0,pipecuronium,PIPECURONIUM,602.9,3.63,59.1,0.0,6.0,4.0,2.0,12.0,Launched,neuromuscular blocker,anesthetic,False,,5.789,14.75,400,-1.0177378826476502
SLC2A1,CHEMBL959,-6.152,3,0.0,0.0,5.0,0,,_selftest,1,0,rimantadine,RIMANTADINE,179.3,2.55,26.0,1.0,1.0,1.0,0.0,4.0,Launched,antiviral|RNA synthesis inhibitor,influenza A virus infection,False,J05AC02,6.152,22.75,400,-0.7300622107214246
SLC2A1,CHEMBL3989716,-6.032,3,0.0,0.0,5.0,0,,_selftest,1,0,propoxyphene napsylate,PROPOXYPHENE NAPSYLATE,339.5,4.28,29.5,0.0,3.0,8.0,0.0,18.0,,,,False,,6.032,20.25,400,-0.8251616063995156
